id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,cluster
54SKQRcuB4Vz9r3AynqyIa,Red Moon,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],9,1,False,0.42,0.377,5,-10.349,1,0.0308,0.6920000000000001,0.00443,0.958,0.179,111.129,195762,4.0,2000,2000-01-01,5
7EwsrDpyNVSrxuAz27mQ61,Across These Fields Reprise,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],12,1,False,0.693,0.265,6,-10.244000000000002,1,0.03,0.7190000000000001,3.59e-06,0.102,0.173,118.195,206867,4.0,1997,1997-01-01,2
5mIgdBMxP5GbifSYWYb9Kh,Two Girls (One for Heaven and the Other One for Rome),Pickpocket's Locket,2UctYKqjHKpx7QaFIodzqh,['Frog Eyes'],['65iXZl2W8M8616GC3jfeeH'],1,1,False,0.421,0.505,0,-10.906,1,0.0528,0.326,0.000849,0.125,0.585,136.872,181400,4.0,2015,2015-08-28,1
5OiJAVPCmvhQwAmCYFe6iI,Soul Love,Ooh Yeah!,4EEyCnj2fZu1eInXpLfZZW,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],8,1,False,0.652,0.618,5,-6.049,0,0.0778,0.2,4.85e-06,0.0418,0.971,171.84400000000005,265133,4.0,1988,1988-07-27,6
5cDKReCo2qD7oYbWcox3Y7,Disillusion,Disillusion,28GxeRP74uhZxTewnIZuyd,['Badly Drawn Boy'],['244fcyNSuyhbRlMGfMbYrO'],1,1,False,0.5529999999999999,0.765,7,-6.647,1,0.0442,0.0576,0.00624,0.462,0.486,106.831,319293,4.0,2000,2000,1
5utESyKYoIy1YuUtA6SHrE,Nowhere Fast,Sessions,4FZtQN0bujuzJih6UZDXgp,['Carter The Unstoppable Sex Machine'],['5RFBPz01PqvSQ1QhEgaxOp'],10,1,False,0.655,0.289,0,-13.553,1,0.0411,0.831,0.000159,0.124,0.2339999999999999,117.773,202613,4.0,1998,1998-01-01,2
1xX8dxNWis44stjKleAtAp,Committed to Parkview,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",5,1,False,0.66,0.16,9,-20.047,1,0.28,0.6409999999999999,0.0,0.161,0.215,71.708,200067,4.0,1985,1985-05-01,2
1dyLYQpMo3VVKseZGUaYE2,I'm Not Sure,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],6,2,False,0.3,0.63,3,-12.025,1,0.045,3.91e-05,0.00119,0.141,0.84,171.25099999999995,319135,4.0,1973,1973,1
0bIAUChT86MNxGbYyep01v,We Are One,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],16,1,False,0.529,0.528,8,-6.566,1,0.0289999999999999,0.157,0.0,0.135,0.278,118.03,224400,4.0,1999,1999-04-25,1
4u47KJdvyWebcX9KJHXvoj,I Hear A Word,The Jesus Experience,1XC4UMt4DU5SyArX2xWozu,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],9,1,False,0.605,0.897,0,-7.176,1,0.1009999999999999,0.0296,0.000305,0.325,0.4529999999999999,150.842,230027,4.0,1997,1997-01-01,1
2nBB42lNmkh8qlzEUOmEwI,If It Isn't Her,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],6,1,False,0.698,0.484,0,-13.79,0,0.0717,0.795,1.93e-05,0.176,0.701,120.405,237827,4.0,1992,1992-06-19,2
41YN3uBz1PpFNZtmAAaSKS,Free,Fridays Child,0eaPZK3nTV2Ei075j2t6Na,['Will Young'],['2U6gqwyl9F33YxawnFrZG7'],8,1,False,0.7170000000000001,0.616,6,-8.087,0,0.0277,0.0576,0.0,0.0497,0.6920000000000001,98.628,247067,4.0,2003,2003-12-01,6
53H6Q5kfRMIcsK8mYNpjj7,Blow It All Away,This Is It,0FEp5GWCS9mIWneuRWabeM,['Bride'],['3G7qoMSLvu9Pmb0xGtf9fl'],1,1,False,0.503,0.871,1,-7.987999999999999,1,0.0431,0.0074,0.0108,0.0921,0.431,91.014,269107,4.0,2003,2003-01-01,1
26u49cjs34QygSgPNJRAyR,Mari,Martin Rev,10hTeAJHlOaW2nCaXZYmDc,['Martin Rev'],['4zDG2kkm3SmF383uO3Hgo8'],1,1,False,0.417,0.6779999999999999,11,-7.45,1,0.0409999999999999,0.0654,0.025,0.326,0.162,143.33,265560,4.0,2002,2002-10-08,1
3j9lPAzxb8PiVvLniL0DM9,Cold Dark and Yesterday,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],7,1,False,0.705,0.759,9,-9.369,0,0.039,0.13,0.000411,0.177,0.955,121.9,279440,4.0,1984,1984-10-12,6
2Nf9tO72meJ0NPqvdSSWQv,So Young,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],1,1,False,0.231,0.738,8,-10.796,0,0.0681,0.000298,0.0232,0.308,0.196,140.8,201267,4.0,1995,1995-05-15,6
3O5YCVeCSJg1i8X7Zfl4xn,I Don't Wanna Fight,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],6,1,False,0.59,0.479,10,-7.109,1,0.0306,0.5,0.0,0.0804,0.3279999999999999,122.054,303440,4.0,1999,1999-04-25,1
4smDo9NdHNLe8CFzX9KptZ,Move On,Waste Of Mind,7bYhJeHWcA2fQcrdLEI5gJ,['zebrahead'],['6SiyKSeJo6gcsS2NvuAbsl'],12,1,False,0.5660000000000001,0.903,7,-5.955,1,0.0372,0.00107,0.000102,0.103,0.962,88.023,248133,4.0,1998,1998-10-01,1
4M2EK2o9Zgy2jeqLVifARM,Train In The Rain,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],7,1,False,0.5589999999999999,0.313,4,-17.002,1,0.0463,0.94,0.879,0.0981,0.743,102.922,223173,4.0,1994,1994-03-01,4
7IN9NfKvZjYh5w8H4LtrMa,I'll Say I'm Sorry Now,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],11,1,False,0.495,0.0719,0,-14.604,1,0.0556,0.925,0.0,0.121,0.3879999999999999,107.055,141467,3.0,2001,2001-03-20,0
1wsRitfRRtWyEapl0q22o8,Guerrilla Radio,The Battle Of Los Angeles,2eia0myWFgoHuttJytCxgX,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],2,1,True,0.599,0.957,11,-5.763999999999999,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200,4.0,1999,1999-11-02,1
3uSIIi6QnXCewCLbbNHdhA,Climb On (A Back That's Strong),Fat City,6A9VRoIhp6OkoPp0goFZcs,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],7,1,False,0.608,0.619,8,-9.213,1,0.0256,0.144,9.11e-05,0.113,0.6779999999999999,107.026,255973,4.0,1992,1992-10-27,1
5L1GvON1AAsZCifrox4b9U,Re Educate Rita,Sessions,4FZtQN0bujuzJih6UZDXgp,['Carter The Unstoppable Sex Machine'],['5RFBPz01PqvSQ1QhEgaxOp'],6,1,False,0.413,0.939,9,-4.859,1,0.0654,0.000332,0.134,0.3379999999999999,0.579,134.014,122627,4.0,1998,1998-01-01,1
6AGrDsrNVFeTTl4sQHfqsY,Bone In My Ear,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],3,1,False,0.417,0.365,9,-12.711,0,0.0344,0.741,0.000641,0.258,0.307,172.692,225867,3.0,1994,1994-03-01,0
6Dfref8qw0lT04RNiQSOGy,Silent Night,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],8,1,False,0.4629999999999999,0.158,4,-17.052,1,0.0257,0.942,0.000159,0.1119999999999999,0.135,83.829,201800,3.0,1998,1998-10-08,0
2w5gwaI27Ek8fSCQdFiDNC,In My Mother's House,Rosaryville,747XdfKqkymjuvap8Lm1Hv,['Kate Campbell'],['1NZA6DefBtQo2PgcmBtnTg'],4,1,False,0.5489999999999999,0.162,7,-13.496,1,0.0332,0.922,0.0,0.103,0.19,108.775,215720,3.0,1999,1999-07-20,0
1FMYumwv3cFKwxHsLEajQK,A Swim in the Ocean,Live Under the Red Moon,49IfAdGx0aRX0N7QSUaNsM,['The Call'],['2bSugToVO8DavocRulW3Yj'],2,1,False,0.346,0.7440000000000001,2,-6.381,1,0.0465,0.517,0.309,0.96,0.431,168.49,447948,4.0,2000,2000-01-01,5
2nWM35FPxkYAWHHv9hrczL,Something About You,Do It for Love,4evw6IBex3N8x1oA2axMTH,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],13,1,False,0.8,0.552,10,-6.2079999999999975,1,0.0244,0.158,0.0,0.1669999999999999,0.347,98.022,242907,4.0,2018,2018-04-10,1
3aqd5ZizbDDc8BCTX7bfLY,I Need You,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],10,1,False,0.667,0.7170000000000001,0,-5.056,1,0.0245,0.285,3.56e-06,0.0807,0.617,96.015,228640,4.0,1999,1999-04-25,1
3Zhnj6HfkUNp2u3Qiewjtf,Psychosis,Psychosis,4Gc1EWUBmRkqmf7MwC4aUd,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],1,1,False,0.691,0.908,11,-15.798,1,0.0641,0.109,0.847,0.0926,0.911,120.174,234000,4.0,2007,2007-09-14,4
31iMcUhWGu45qB4p43NOp9,Head Games,We Apologise For Any Inconvenience,0duwYYWvmZm8cSQRe5u0RD,['Zorras'],['7pzMfr6cKMht2pNA6mhomU'],12,1,False,0.365,0.185,4,-10.789,1,0.0579999999999999,0.674,2.66e-06,0.745,0.0898,152.464,224333,4.0,2010,2010-03-01,5
0C5pv62j5dcazPrml3oGnE,All I See,New Life Faded,1xNWaXNMS8798hlEBxdVjL,['Death & Desire'],['3jfxxO6JNrzzhov82l1wX2'],5,1,False,0.3779999999999999,0.895,8,-6.645,1,0.0936,6.11e-05,0.0,0.3229999999999999,0.414,162.22899999999996,167403,4.0,2011,2011-02-08,1
4C9hS5iTRNdlN8IZ8Rhn7t,Hustled Down in Texas,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],7,1,False,0.515,0.6779999999999999,1,-11.893,0,0.0532,0.00835,1.98e-05,0.291,0.86,133.192,210600,4.0,1973,1973,6
1pJtdjhQoCtetezMZZWMa9,Lowdown Hoedown,El Rauncho Grundge,4QJ2Ud0wIsaG4oWGURJbyX,['Too Slim and the Taildraggers'],['7CSwswyyJWwaxmOeCkzZQe'],7,1,False,0.436,0.873,3,-6.334,1,0.0385,0.00902,0.0168,0.255,0.8059999999999999,108.987,304107,4.0,1992,1992,1
31v1dqATMAtTPlZjOE3Tou,Southland Of The Heart,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],6,1,False,0.562,0.303,0,-13.376,1,0.0261,0.0367,0.000332,0.0837,0.242,70.465,289893,4.0,1994,1994-03-01,2
5iKC53qQFmy3GeWZ7lN3gM,Bony Moronie - Live,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],1,2,False,0.263,0.968,2,-9.421,1,0.0742,0.0852,0.00275,0.984,0.4579999999999999,160.66299999999995,407464,4.0,1973,1973,5
5G2kKkkGXI9pmokERv9grF,Miss You,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],11,1,False,0.491,0.627,2,-6.2070000000000025,1,0.0255,0.436,1.25e-06,0.264,0.402,78.047,232893,4.0,1999,1999-04-25,1
5d2wbI9UEc7kgMLKglN6Bd,Thank You,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],12,1,False,0.486,0.608,5,-13.395,1,0.815,0.546,0.0,0.672,0.517,152.358,64600,4.0,2003,2003,3
3FUS56gKr9mVBmzvlnodlh,Killing In the Name,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],2,1,True,0.457,0.779,7,-6.323,1,0.257,0.0185,2.04e-06,0.0247,0.7340000000000001,86.573,313667,4.0,1992,1992-11-03,1
2l4p05OgNcf5pRFUVzWYar,Full Fathom Five,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],7,1,False,0.3289999999999999,0.8640000000000001,8,-12.342,1,0.231,0.0313,0.000737,0.544,0.52,131.707,199573,4.0,1995,1995-05-15,5
2nVW5BVneWEVqhfOzyNxwo,Tired of Waiting,New Life Faded,1xNWaXNMS8798hlEBxdVjL,['Death & Desire'],['3jfxxO6JNrzzhov82l1wX2'],2,1,False,0.3779999999999999,0.835,8,-5.4670000000000005,1,0.0599,0.000136,0.000268,0.411,0.342,156.091,240523,4.0,2011,2011-02-08,1
3ELOvu6bOPw8tHsfsziekN,Mr. Levon,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],9,1,False,0.579,0.344,11,-12.627,0,0.0388,0.722,0.0321,0.092,0.332,79.952,248133,4.0,2001,2001-03-20,2
4xfxXu0mawk9JfkOLsISAu,Heal,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],3,1,False,0.636,0.634,6,-7.332999999999997,1,0.0242,0.00205,0.0,0.136,0.417,112.993,187720,4.0,2003,2003-11-24,1
0OtkXOPdu9CBRTw2HgS8Gy,The Waiting Song,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],11,1,False,0.516,0.124,5,-16.53,0,0.0542,0.902,0.0,0.0889,0.4320000000000001,104.546,253400,4.0,1992,1992-06-19,2
7IsLnRTPygu1oczVWBaEcr,Something Burning,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],20,1,False,0.487,0.581,7,-17.467,1,0.0462,0.536,0.288,0.122,0.4320000000000001,118.881,217640,4.0,1995,1995-05-15,2
2amrUVFif0sLl1DVguby6K,Last Fruit,You Were Right,1wQIQuZGvVvfS4UB63ftVc,['Badly Drawn Boy'],['244fcyNSuyhbRlMGfMbYrO'],2,1,False,0.518,0.1939999999999999,2,-16.398,1,0.0344,0.877,3.2e-06,0.0517,0.568,153.89,259600,4.0,2002,2002-10-07,2
23vXAB3EAjSLlLKCGONTUq,Done Wrong,Dilate,4KE4xztIchTBItYOnCT3FU,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],8,1,False,0.5589999999999999,0.3389999999999999,7,-11.922,1,0.0391,0.0726,0.00637,0.2739999999999999,0.0805,119.661,394478,4.0,1996,1996-05-01,2
771dOzG2KWfpaETh5IlhKJ,Welfare Line,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",8,1,False,0.7090000000000001,0.39,2,-17.449,1,0.0553,0.273,1.44e-06,0.095,0.6729999999999999,80.639,154520,4.0,1985,1985-05-01,2
4H0N5sP3lu5gScUfMCnu8F,A Sheltered Life,Sessions,4FZtQN0bujuzJih6UZDXgp,['Carter The Unstoppable Sex Machine'],['5RFBPz01PqvSQ1QhEgaxOp'],4,1,False,0.457,0.966,11,-2.752,0,0.0909,0.000889,0.0732,0.148,0.529,101.158,254840,4.0,1998,1998-01-01,6
0ExdhdeNjherFcr3AIo4Oe,She Bangs the Drums,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],11,1,False,0.295,0.899,9,-11.625,1,0.0727,0.0523,0.00397,0.122,0.584,145.226,222573,4.0,1995,1995-05-15,1
0EPb4ruCwyPqt3FA70JhUV,Miss Perfect (feat. Nodesha),Nodesha,4Yjnki7SUpEbmPVzWpgede,"['ABS', 'Nodesha', 'Tom Elmhirst']","['4WivN6D56Y1AtjWPQ0HRRt', '0m3R4g8wdmgu5YByHlrmQX', '5WaP94Hy4PJeRJjaPb0emQ']",14,1,False,0.721,0.7809999999999999,2,-6.2920000000000025,1,0.037,0.00156,0.0,0.316,0.59,126.836,220040,4.0,2003,2003,1
59gijFhkwYNY2IAw0wg2PX,Someone I Used To Love,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],8,1,False,0.4589999999999999,0.3339999999999999,9,-13.8,1,0.0309,0.481,6.7e-05,0.11,0.384,82.948,214907,4.0,1994,1994-03-01,2
5OAfQIrM2oSW9k8HpTnNYb,Flow/Growing Older,We Apologise For Any Inconvenience,0duwYYWvmZm8cSQRe5u0RD,['Zorras'],['7pzMfr6cKMht2pNA6mhomU'],9,1,False,0.728,0.114,7,-18.638,1,0.059,0.7959999999999999,0.0,0.1159999999999999,0.48,78.273,210187,4.0,2010,2010-03-01,2
1MdS31xYweAsuwj7fdR8xA,Burden Of The Angel/Beast,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],4,1,False,0.695,0.312,2,-13.338,1,0.0293,0.7929999999999999,0.0146,0.104,0.3720000000000001,125.427,390667,4.0,1994,1994-03-01,2
0FjLwzqRdWkYrIp0dIYs2r,Love Is Alive,Greatest Hits,5bssaJTxjs8S0dpc9GzFDj,['The Judds'],['7MSTO40bsb3DOJQT6xLsIc'],10,1,False,0.698,0.381,4,-11.281,1,0.0291,0.233,8.51e-06,0.106,0.365,86.302,238507,4.0,1988,1988-08-02,2
2A8T4JMQq1VAPZXqTHTYWs,Dipshit,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],6,1,False,0.364,0.921,2,-4.46,1,0.121,0.0015199999999999,0.0,0.0878,0.588,118.088,174013,4.0,2001,2001,1
6N7za3AtzKemftx8ABjLJq,I Don't Know Why,Fat City,6A9VRoIhp6OkoPp0goFZcs,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],11,1,False,0.241,0.253,4,-14.044,1,0.0345,0.7859999999999999,0.000318,0.11,0.159,147.39600000000004,278293,4.0,1992,1992-10-27,2
0Z6HB6G3qBPZ4nMSLeS3iJ,Going Thru the Motions,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],6,1,False,0.728,0.713,4,-7.72,0,0.0329,0.11,0.0671,0.0755,0.907,93.93,339480,4.0,1984,1984-10-12,6
2JdjrXrQ7KCbW5YOJQuhgq,Outside Looking in,Shooting Star,5DfHOYTKoKh23OS6g2NKqS,['Reflected Illusions'],['0tQMeEhOqVRQBmOXCVmxyo'],3,1,False,0.514,0.3339999999999999,10,-22.245,0,0.0355,0.799,0.89,0.0923,0.0519,100.005,350400,4.0,2011,2011-12-12,4
5jFYocL8AfUrkYYrQIco1I,Bank On Your Love,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],4,1,False,0.669,0.918,0,-9.039,1,0.03,0.0121,0.000225,0.281,0.907,111.855,257200,4.0,1984,1984-10-12,1
45ZjRrEFgHJhCQ72qKDeem,Above Me,"Perhaps, I Suppose",0mKXj9hXclmhvassTP0LCw,['Rufio'],['0HjoyITAvSVktTCjXUa40Q'],1,1,False,0.319,0.948,5,-4.981,1,0.0658,0.0001889999999999,0.0002569999999999,0.065,0.599,119.213,191840,4.0,2001,2001,1
7rrMXOKZNmoO10wgvwNj5H,Tie Me At The Crossroads,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],12,1,False,0.586,0.742,9,-6.884,1,0.0493,0.023,8.77e-06,0.0697,0.968,170.009,170507,4.0,1994,1994-03-01,1
6uu5fXS1JPfX3pGArifC8A,All The Ways I Want You,Dart To The Heart,2yxoWG32Id6PzkER95aCtY,['Bruce Cockburn'],['4sh4MHP7lhrSUakxwZzwqz'],2,1,False,0.6970000000000001,0.2339999999999999,4,-14.984000000000002,1,0.0301,0.523,0.00364,0.104,0.336,101.608,258600,4.0,1994,1994-03-01,2
4xg0j0Xc8ZCEFLqBLE0Cde,Baby Watcha Want Me To Do - Live,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],12,1,False,0.36,0.804,2,-9.972,1,0.0586,0.565,0.00327,0.983,0.695,109.264,671707,4.0,1973,1973,5
2jPKjMKG5sVX2o6bMLvGuX,Kinda Guy I Like,Nodesha,4Yjnki7SUpEbmPVzWpgede,['Nodesha'],['0m3R4g8wdmgu5YByHlrmQX'],6,1,False,0.728,0.6679999999999999,6,-7.4860000000000015,1,0.0405,0.34,0.00228,0.0679,0.772,91.152,267400,4.0,2003,2003,1
3M0PfbNIWXzdTd8ItahIKj,Realove,Ooh Yeah!,4EEyCnj2fZu1eInXpLfZZW,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],9,1,False,0.64,0.907,0,-6.7570000000000014,1,0.0347,0.0488,0.000151,0.304,0.8220000000000001,125.024,324733,4.0,1988,1988-07-27,1
1zVE9JBBy8j0KmlbM8Xwhi,Freedom,Rage Against The Machine,4LaRYkT4oy47wEuQgkLBul,['Rage Against The Machine'],['2d0hyoQ5ynDBnkvAbJKORj'],10,1,False,0.499,0.613,7,-8.53,1,0.0953,0.00061,0.0225,0.2319999999999999,0.531,113.577,366267,4.0,1992,1992-11-03,1
0Bxl7YYsZphi3bPSacSXOb,All Across the Sands,The Complete Stone Roses,2X30YPHjEbDLtxwsHnUabT,['The Stone Roses'],['1lYT0A0LV5DUfxr6doRP3d'],5,1,False,0.4579999999999999,0.665,3,-11.172,1,0.0402,0.0511,0.0,0.0967,0.3989999999999999,128.717,162467,4.0,1995,1995-05-15,1
1iEUVgW61Okfhqul9tiS0r,The Beat Is Down (Four Wretched Singers Beyond Any World That You Have Known),Pickpocket's Locket,2UctYKqjHKpx7QaFIodzqh,['Frog Eyes'],['65iXZl2W8M8616GC3jfeeH'],3,1,False,0.5770000000000001,0.502,11,-11.75,0,0.0397,0.249,0.000294,0.118,0.5760000000000001,100.406,197053,4.0,2015,2015-08-28,6
62BlvqAG6gOnmBHTRSrBZY,Circle of Light,Imperfectly,6yIQT5AvjFQ0kRo3RxBN6n,['Ani DiFranco'],['0AiTwNtYX8m4uhfU7rJ8RD'],5,1,False,0.591,0.58,11,-12.044,0,0.242,0.61,8.43e-06,0.344,0.7340000000000001,132.341,151307,4.0,1992,1992-06-19,6
624YMffLA90qmE234pb9hF,On My Shoulder,Turnaround,7cAUnQdYOGT2q0OPiBgTWO,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],6,1,False,0.546,0.68,10,-6.29,1,0.0374,0.703,0.0,0.089,0.529,137.088,237200,4.0,2003,2003-11-24,1
6Qpy4XNvIFo9w8bU0nGoGr,Object Of My Affection,Fat City,6A9VRoIhp6OkoPp0goFZcs,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],9,1,False,0.645,0.481,11,-12.104,1,0.0376,0.121,5.43e-06,0.1169999999999999,0.718,93.092,230173,4.0,1992,1992-10-27,1
4kETpZkCBKLh3ahibBrgov,All American Girl,Big Bam Boom,3RZ6xnejkUMgzmkdlsywFu,['Daryl Hall & John Oates'],['77tT1kLj6mCWtFNqiOmP9H'],8,1,False,0.66,0.863,3,-9.754,1,0.0543,0.0435,0.000297,0.0711,0.966,96.849,268360,4.0,1984,1984-10-12,1
7o5ljjlfUVjlbxECROzu7u,Bound To You,Whole New You,4qye8JvPSQlrkc3rOTfZmS,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],7,1,False,0.573,0.8140000000000001,6,-7.7360000000000015,0,0.0309,0.00495,0.0119,0.186,0.613,122.019,212467,4.0,2001,2001-03-20,6
5zAUNFiMFn8O2hBtzljdsQ,Irish Garden,Ampendectomy,5ovMagVMhha9qq0OYDzXFm,['Resurrection Band'],['3MAQykZ3MwPcviv5eIVqgb'],10,1,False,0.6459999999999999,0.191,8,-13.793,1,0.0376,0.59,0.0,0.107,0.282,82.65100000000002,235640,4.0,1997,1997-01-01,2
6K1F7QhlR1nL8avgTsZpIu,Christmas Time Is Here,Holiday Songs And Lullabies,2SJNPdvhhgpZNbqO0KL8Ei,['Shawn Colvin'],['0K7VN4aHxHcEb7PqkfoIVA'],2,1,False,0.619,0.107,2,-15.49,0,0.0299,0.875,2.99e-05,0.152,0.129,76.036,157027,3.0,1998,1998-10-08,0
0hAElYbdXZbnge3xkcSTem,Sitting In The Jailhouse,Johnny Winter: A Rock N' Roll Collection,6yn5Mylr8HsH9PVro7Fo22,['Johnny Winter'],['2ODUxmFxJSyvGiimNhMHbO'],11,1,False,0.418,0.861,5,-8.35,1,0.0558,0.00483,0.000102,0.1689999999999999,0.625,135.582,198809,4.0,1973,1973,1
5h9etcHD1K0OTljIAIw0Kh,Fool Again,Westlife,22pfCAdDOgyC2JfSi5OwxT,['Westlife'],['5Z1CCuBsyhEHngq3U5IraY'],4,1,False,0.532,0.526,4,-6.812,1,0.0292,0.0468,0.0,0.053,0.536,75.99600000000002,235067,4.0,1999,1999-04-25,1
0G2VRCXmSmW7pyBz93NmuJ,The Twentieth Century Is Almost Over,Highwayman,6rFM5jHaGzwut3hGbG9pGU,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']","['6e7QpHYqEiyJGiM98IysLa', '5W5bDNCqJ1jbCgTxDD0Cb3', '6kACVPfCOnqzgfEF5ryl0x', '7wCjDgV6nqBsHguQXPAaIM', '0vYQRW5LIDeYQOccTviQNX']",10,1,False,0.7659999999999999,0.349,4,-17.479,1,0.0474,0.5770000000000001,0.0,0.052,0.875,135.776,215240,4.0,1985,1985-05-01,2
